file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,getDrawBounds/0,false,165,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,centerY/0,false,185,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,postInvalidate/0,false,161,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,ensureAnimators/0,false,113,1,2,1,1,2,1,6,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,7,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,"addUpdateListener/2[io.virtualapp.widgets.ValueAnimator,ValueAnimator.AnimatorUpdateListener]",false,147,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,stop/0,false,121,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,start/0,false,72,1,3,0,3,3,4,11,2,0,0,4,3,2,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,setAlpha/1[int],false,48,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,exactCenterY/0,false,193,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,getOpacity/0,false,53,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,centerX/0,false,181,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,startAnimators/0,false,87,1,1,1,0,3,4,10,0,3,0,4,0,0,1,1,0,0,0,1,3,0,2,0,0,0,9,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,onCreateAnimators/0,false,69,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,getWidth/0,false,173,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,"draw/2[io.virtualapp.widgets.Canvas,io.virtualapp.widgets.Paint]",false,67,2,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getVersionElement/0,false,60,3,1,1,0,3,10,21,1,5,0,10,0,0,0,1,1,0,1,5,5,0,2,0,0,1,17,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getFeedbackWechatElement/0,false,112,2,0,0,0,2,10,13,1,3,0,10,0,0,0,1,0,0,1,0,2,0,2,0,0,1,26,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getFeedbackEmailElement/0,false,96,3,1,1,0,1,6,13,1,6,0,6,0,0,0,0,0,0,2,0,6,1,0,0,0,0,12,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getFeedbackQQElement/0,false,81,2,0,0,0,2,10,14,1,4,0,10,0,0,0,1,0,0,1,0,3,0,2,0,0,1,28,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,onCreate/1[io.virtualapp.settings.Bundle],false,32,5,7,0,7,1,14,6,0,1,1,14,7,1,0,0,0,0,1,0,2,0,0,0,0,0,27,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getCopyRightsElement/0,false,52,1,1,1,0,1,6,7,1,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getCheckUpdateElement/0,false,176,1,1,1,0,1,6,9,1,2,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getThanksElement/0,false,158,3,1,1,0,2,8,14,1,3,0,8,0,0,0,0,1,0,0,0,2,0,2,0,0,1,11,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getWebsiteElement/0,false,143,2,1,1,0,2,7,15,1,3,0,7,0,0,0,0,1,0,1,0,2,0,2,0,0,1,12,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AboutActivity.java,io.virtualapp.settings.AboutActivity,getFeedbacTelegramElement/0,false,127,2,1,1,0,2,7,16,1,4,0,7,0,0,0,0,1,0,2,0,3,0,2,0,0,1,24,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,"handleArgs/4[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet,int,int]",false,81,4,3,2,1,1,8,10,0,1,4,8,1,1,0,0,0,0,0,0,6,0,0,0,0,0,21,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,getOnCardSelectedListener/0,false,62,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setShowInitAnimation/1[boolean],false,150,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setOnCardSelectedListener/1[io.virtualapp.widgets.CardStackLayout.OnCardSelected],false,73,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,isParallaxEnabled/0,false,138,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setCardGapBottom/1[float],false,176,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setAdapter/1[io.virtualapp.widgets.CardStackAdapter],false,111,1,3,0,3,3,4,10,0,1,1,4,0,0,1,0,0,0,0,2,2,0,1,0,0,0,17,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,restoreCards/0,false,201,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,getCardGapBottom/0,false,172,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,resetDefaults/0,false,77,0,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,getCardGap/0,false,157,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,removeAdapter/0,false,191,0,0,0,0,2,2,5,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,22,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setCardGap/1[float],false,164,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,"CardStackLayout/3[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet,int]",true,48,3,1,0,1,1,1,4,0,0,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setParallaxEnabled/1[boolean],false,142,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,isShowInitAnimation/0,false,146,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,isCardSelected/0,false,183,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,"CardStackLayout/4[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet,int,int]",true,54,4,1,0,1,1,1,4,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,setParallaxScale/1[int],false,134,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,getAdapter/0,false,101,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,getParallaxScale/0,false,126,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,"CardStackLayout/2[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet]",true,44,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\CardStackLayout.java,io.virtualapp.widgets.CardStackLayout,CardStackLayout/1[io.virtualapp.widgets.Context],true,39,2,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\SettingsActivity.java,io.virtualapp.settings.SettingsActivity,"onActivityResult/3[int,int,io.virtualapp.settings.Intent]",false,333,1,0,0,0,3,1,7,0,0,3,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,17,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\SettingsActivity.java,io.virtualapp.settings.SettingsActivity,onCreate/1[io.virtualapp.settings.Bundle],false,58,2,1,0,1,2,5,6,0,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\DragSelectRecyclerView.java,io.virtualapp.widgets.DragSelectRecyclerView$FingerListener,onDragSelectFingerAction/1[boolean],false,287,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\sys\Installd.java,io.virtualapp.sys.Installd$UpdateListener,update/1[io.virtualapp.home.models.AppData],false,40,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\sys\Installd.java,io.virtualapp.sys.Installd$UpdateListener,fail/1[java.lang.String],false,42,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,get/0,false,26,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,"acquire/2[java.lang.String,io.virtualapp.abs.Callback<io.virtualapp.home.models.PackageAppData>]",false,41,3,1,0,1,1,4,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,loadAppData/1[java.lang.String],false,47,3,4,2,2,2,4,11,2,2,1,4,0,0,0,1,0,0,0,1,2,0,2,0,0,0,12,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,acquire/1[io.virtualapp.home.repo.ApplicationInfo],false,59,3,1,0,1,2,2,10,1,1,1,2,1,1,0,1,0,0,0,0,2,0,2,0,0,0,12,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,"acquire/2[io.virtualapp.home.repo.ApplicationInfo,io.virtualapp.abs.Callback<io.virtualapp.home.models.PackageAppData>]",false,70,4,1,0,1,1,4,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,loadAppData/1[io.virtualapp.home.repo.ApplicationInfo],false,76,3,2,0,2,1,2,7,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\PackageAppDataStorage.java,io.virtualapp.home.repo.PackageAppDataStorage,acquire/1[java.lang.String],false,30,2,2,1,1,2,2,10,1,1,1,2,1,1,0,1,0,0,0,0,2,0,2,0,0,0,10,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\AppManageActivity.java,io.virtualapp.settings.AppManageActivity$ViewHolder,"ViewHolder/2[io.virtualapp.settings.Context,io.virtualapp.settings.ViewGroup]",true,289,2,1,1,0,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\ListAppContract.java,io.virtualapp.home.ListAppContract$ListAppView,startLoading/0,false,16,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\ListAppContract.java,io.virtualapp.home.ListAppContract$ListAppView,loadFinish/1[java.util.List<io.virtualapp.home.models.AppInfo>],false,18,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\glide\MyGlideModule.java,io.virtualapp.glide.MyGlideModule,isManifestParsingEnabled/0,false,31,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\glide\MyGlideModule.java,io.virtualapp.glide.MyGlideModule,"applyOptions/2[io.virtualapp.glide.Context,io.virtualapp.glide.GlideBuilder]",false,22,4,0,0,0,1,4,5,0,1,2,4,0,0,0,0,0,0,2,1,1,1,0,0,0,0,12,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\glide\MyGlideModule.java,io.virtualapp.glide.MyGlideModule,"registerComponents/3[io.virtualapp.glide.Context,io.virtualapp.glide.Glide,io.virtualapp.glide.Registry]",false,36,4,1,0,1,1,2,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\update\VAVersionService.java,io.virtualapp.update.VAVersionService,(initializer 1),false,36,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\update\VAVersionService.java,io.virtualapp.update.VAVersionService,"checkUpdateImmediately/2[io.virtualapp.update.Context,boolean]",false,75,4,1,1,0,1,7,6,0,2,2,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,9,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\update\VAVersionService.java,io.virtualapp.update.VAVersionService,"checkUpdate/2[io.virtualapp.update.Context,boolean]",false,88,2,1,0,1,2,2,7,0,1,2,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,23,9,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\update\VAVersionService.java,io.virtualapp.update.VAVersionService,getCurrentVersionCode/1[io.virtualapp.update.Context],false,96,3,1,1,0,2,4,11,2,2,1,4,0,0,0,0,1,0,2,2,2,0,1,0,0,0,13,10,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\update\VAVersionService.java,io.virtualapp.update.VAVersionService,"onResponses/2[io.virtualapp.update.AVersionService,java.lang.String]",false,43,3,1,0,1,5,12,27,0,6,2,12,1,1,0,2,1,0,5,0,6,0,3,0,0,0,35,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\fdroid\java\io\virtualapp\delegate\MyVirtualInitializer.java,MyVirtualInitializer,"MyVirtualInitializer/2[Application,VirtualCore]",true,12,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,"onKeyDown/2[int,io.virtualapp.home.KeyEvent]",false,175,2,1,0,1,2,2,7,2,0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onClickAllAppsButton/1[io.virtualapp.home.View],false,210,2,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onSettingsClicked/0,false,200,2,3,3,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,showMenuKey/0,false,356,2,1,1,0,2,7,11,0,2,0,7,0,0,0,0,1,0,2,0,2,0,1,0,0,0,13,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onAddAppClicked/0,false,196,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onClickSettingsButton/1[io.virtualapp.home.View],false,205,2,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,goHome/1[io.virtualapp.home.Context],false,68,3,0,0,0,1,2,6,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onResume/0,false,161,2,2,0,2,2,7,8,0,0,0,7,2,1,0,0,0,0,0,1,0,0,1,0,0,1,10,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onClickAddWidgetButton/1[io.virtualapp.home.View],false,192,2,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,dismissDialog/1[io.virtualapp.home.ProgressDialog],false,149,1,0,0,0,3,2,11,1,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7,10,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,getContext/0,false,187,2,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,"startVirtualActivity/3[io.virtualapp.home.Intent,io.virtualapp.home.Bundle,int]",false,215,5,1,0,1,7,7,24,1,3,3,7,0,0,0,2,1,0,1,0,4,1,2,0,0,0,25,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,alertForDonate/0,false,240,2,3,1,2,3,10,17,1,4,0,10,2,1,0,0,1,0,1,0,2,0,1,0,0,1,13,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,alertForDoze/0,false,282,4,1,1,0,9,20,43,3,9,0,20,0,0,0,1,3,0,1,1,5,1,5,0,0,3,39,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,alertForMeizu/0,false,260,2,1,1,0,4,10,20,2,4,0,10,0,0,0,0,1,0,0,1,2,0,2,0,0,2,28,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,onCreate/1[io.virtualapp.home.Bundle],false,76,4,3,0,3,1,7,9,0,1,1,7,3,2,0,0,0,0,0,0,3,0,0,0,0,0,24,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,installXposed/0,false,86,6,2,1,1,12,33,67,1,10,0,33,0,0,1,0,3,1,8,3,12,0,5,0,0,3,52,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\NewHomeActivity.java,io.virtualapp.home.NewHomeActivity,getActivity/0,false,183,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
